seed,round,class,client_a,client_b,role_a,role_b,cosine_similarity
22,30,Replay,9,13,non_holder,non_holder,0.9533972144126892
22,30,Replay,9,14,non_holder,non_holder,0.9734030365943909
22,30,Replay,10,11,holder,non_holder,-0.8739441633224487
22,30,Replay,10,12,holder,non_holder,-0.8166975975036621
22,30,Replay,10,13,holder,non_holder,-0.8942065834999084
22,30,Replay,10,14,holder,non_holder,-0.8421853184700012
22,30,Replay,11,12,non_holder,non_holder,0.9510505795478821
22,30,Replay,11,13,non_holder,non_holder,0.951280951499939
22,30,Replay,11,14,non_holder,non_holder,0.9610503315925598
22,30,Replay,12,13,non_holder,non_holder,0.9454622268676758
22,30,Replay,12,14,non_holder,non_holder,0.9737858772277832
22,30,Replay,13,14,non_holder,non_holder,0.9373190999031067
22,45,Manipulation,0,1,non_holder,non_holder,0.7917835116386414
22,45,Manipulation,0,2,non_holder,holder,-0.6114794611930847
22,45,Manipulation,0,3,non_holder,non_holder,0.7055519819259644
22,45,Manipulation,0,4,non_holder,non_holder,0.8322408199310303
22,45,Manipulation,0,5,non_holder,non_holder,0.9090664982795715
22,45,Manipulation,0,6,non_holder,non_holder,0.881774365901947
22,45,Manipulation,0,7,non_holder,non_holder,0.8614338636398315
22,45,Manipulation,0,8,non_holder,non_holder,0.6541591882705688
22,45,Manipulation,0,9,non_holder,non_holder,0.8399461507797241
22,45,Manipulation,0,10,non_holder,non_holder,0.826955258846283
22,45,Manipulation,0,11,non_holder,non_holder,0.8121445178985596
22,45,Manipulation,0,12,non_holder,non_holder,0.8301672339439392
22,45,Manipulation,0,13,non_holder,holder,-0.70229572057724
22,45,Manipulation,0,14,non_holder,non_holder,0.7465105652809143
22,45,Manipulation,1,2,non_holder,holder,-0.9076135754585266
22,45,Manipulation,1,3,non_holder,non_holder,0.9207793474197388
22,45,Manipulation,1,4,non_holder,non_holder,0.9411648511886597
22,45,Manipulation,1,5,non_holder,non_holder,0.8339098691940308
22,45,Manipulation,1,6,non_holder,non_holder,0.8597213625907898
22,45,Manipulation,1,7,non_holder,non_holder,0.858272135257721
22,45,Manipulation,1,8,non_holder,non_holder,0.8128046989440918
22,45,Manipulation,1,9,non_holder,non_holder,0.9223678112030029
22,45,Manipulation,1,10,non_holder,non_holder,0.961096465587616
22,45,Manipulation,1,11,non_holder,non_holder,0.8935858607292175
22,45,Manipulation,1,12,non_holder,non_holder,0.82895827293396
22,45,Manipulation,1,13,non_holder,holder,-0.920897901058197
22,45,Manipulation,1,14,non_holder,non_holder,0.821514368057251
22,45,Manipulation,2,3,holder,non_holder,-0.8777669072151184
22,45,Manipulation,2,4,holder,non_holder,-0.8416094183921814
22,45,Manipulation,2,5,holder,non_holder,-0.660393238067627
22,45,Manipulation,2,6,holder,non_holder,-0.7433822154998779
22,45,Manipulation,2,7,holder,non_holder,-0.73131263256073
22,45,Manipulation,2,8,holder,non_holder,-0.6977322101593018
22,45,Manipulation,2,9,holder,non_holder,-0.7981258630752563
22,45,Manipulation,2,10,holder,non_holder,-0.9000858068466187
22,45,Manipulation,2,11,holder,non_holder,-0.7643366456031799
22,45,Manipulation,2,12,holder,non_holder,-0.7167914509773254
22,45,Manipulation,2,13,holder,holder,0.9499354958534241
22,45,Manipulation,2,14,holder,non_holder,-0.7208705544471741
22,45,Manipulation,3,4,non_holder,non_holder,0.9008475542068481
22,45,Manipulation,3,5,non_holder,non_holder,0.752428412437439
22,45,Manipulation,3,6,non_holder,non_holder,0.7828218936920166
22,45,Manipulation,3,7,non_holder,non_holder,0.7984586954116821
22,45,Manipulation,3,8,non_holder,non_holder,0.7118337750434875
22,45,Manipulation,3,9,non_holder,non_holder,0.8122721314430237
22,45,Manipulation,3,10,non_holder,non_holder,0.9308233857154846
22,45,Manipulation,3,11,non_holder,non_holder,0.8073338270187378
22,45,Manipulation,3,12,non_holder,non_holder,0.7684735655784607
22,45,Manipulation,3,13,non_holder,holder,-0.8650532960891724
22,45,Manipulation,3,14,non_holder,non_holder,0.7574156522750854
22,45,Manipulation,4,5,non_holder,non_holder,0.8517424464225769
22,45,Manipulation,4,6,non_holder,non_holder,0.8689162135124207
22,45,Manipulation,4,7,non_holder,non_holder,0.8897342681884766
22,45,Manipulation,4,8,non_holder,non_holder,0.7958438992500305
22,45,Manipulation,4,9,non_holder,non_holder,0.8895736336708069
22,45,Manipulation,4,10,non_holder,non_holder,0.9635651707649231
22,45,Manipulation,4,11,non_holder,non_holder,0.865558922290802
22,45,Manipulation,4,12,non_holder,non_holder,0.856227695941925
22,45,Manipulation,4,13,non_holder,holder,-0.8844677209854126
22,45,Manipulation,4,14,non_holder,non_holder,0.8387995362281799
22,45,Manipulation,5,6,non_holder,non_holder,0.9147671461105347
22,45,Manipulation,5,7,non_holder,non_holder,0.9270259141921997
22,45,Manipulation,5,8,non_holder,non_holder,0.7620934844017029
22,45,Manipulation,5,9,non_holder,non_holder,0.9004994034767151
22,45,Manipulation,5,10,non_holder,non_holder,0.8484790921211243
22,45,Manipulation,5,11,non_holder,non_holder,0.88392573595047
22,45,Manipulation,5,12,non_holder,non_holder,0.8942031860351562
22,45,Manipulation,5,13,non_holder,holder,-0.7198033928871155
22,45,Manipulation,5,14,non_holder,non_holder,0.8604203462600708
22,45,Manipulation,6,7,non_holder,non_holder,0.9177941083908081
22,45,Manipulation,6,8,non_holder,non_holder,0.7561971545219421
22,45,Manipulation,6,9,non_holder,non_holder,0.8814927339553833
22,45,Manipulation,6,10,non_holder,non_holder,0.8842203617095947
22,45,Manipulation,6,11,non_holder,non_holder,0.8536170125007629
22,45,Manipulation,6,12,non_holder,non_holder,0.9132359623908997
22,45,Manipulation,6,13,non_holder,holder,-0.7894241809844971
22,45,Manipulation,6,14,non_holder,non_holder,0.864051878452301
22,45,Manipulation,7,8,non_holder,non_holder,0.7749062180519104
22,45,Manipulation,7,9,non_holder,non_holder,0.8990296125411987
22,45,Manipulation,7,10,non_holder,non_holder,0.8753001689910889
22,45,Manipulation,7,11,non_holder,non_holder,0.8391826152801514
22,45,Manipulation,7,12,non_holder,non_holder,0.9819321632385254
22,45,Manipulation,7,13,non_holder,holder,-0.7686564922332764
22,45,Manipulation,7,14,non_holder,non_holder,0.9571648836135864
22,45,Manipulation,8,9,non_holder,non_holder,0.8729504346847534
22,45,Manipulation,8,10,non_holder,non_holder,0.7622149586677551
22,45,Manipulation,8,11,non_holder,non_holder,0.8771107196807861
22,45,Manipulation,8,12,non_holder,non_holder,0.7261046767234802
22,45,Manipulation,8,13,non_holder,holder,-0.7054961323738098
22,45,Manipulation,8,14,non_holder,non_holder,0.7764781713485718
22,45,Manipulation,9,10,non_holder,non_holder,0.8918717503547668
22,45,Manipulation,9,11,non_holder,non_holder,0.9461512565612793
22,45,Manipulation,9,12,non_holder,non_holder,0.8671684265136719
22,45,Manipulation,9,13,non_holder,holder,-0.8180246949195862
22,45,Manipulation,9,14,non_holder,non_holder,0.859686017036438
22,45,Manipulation,10,11,non_holder,non_holder,0.8610547184944153
22,45,Manipulation,10,12,non_holder,non_holder,0.8536027669906616
22,45,Manipulation,10,13,non_holder,holder,-0.9354232549667358
22,45,Manipulation,10,14,non_holder,non_holder,0.828967809677124
22,45,Manipulation,11,12,non_holder,non_holder,0.7961466908454895
22,45,Manipulation,11,13,non_holder,holder,-0.7831726670265198
22,45,Manipulation,11,14,non_holder,non_holder,0.8094860315322876
22,45,Manipulation,12,13,non_holder,holder,-0.7513351440429688
22,45,Manipulation,12,14,non_holder,non_holder,0.9591372013092041
22,45,Manipulation,13,14,holder,non_holder,-0.7334592342376709
22,45,Replay,0,1,non_holder,holder,-0.5605148673057556
22,45,Replay,0,2,non_holder,non_holder,0.8153843283653259
22,45,Replay,0,3,non_holder,non_holder,0.7364527583122253
22,45,Replay,0,4,non_holder,holder,-0.4330923557281494
22,45,Replay,0,5,non_holder,non_holder,0.8989418148994446
22,45,Replay,0,6,non_holder,non_holder,0.843921959400177
22,45,Replay,0,7,non_holder,non_holder,0.8839607238769531
22,45,Replay,0,8,non_holder,non_holder,0.6623650193214417
22,45,Replay,0,9,non_holder,non_holder,0.7837640047073364
22,45,Replay,0,10,non_holder,holder,-0.49225860834121704
22,45,Replay,0,11,non_holder,non_holder,0.8087378144264221
22,45,Replay,0,12,non_holder,non_holder,0.8346174955368042
22,45,Replay,0,13,non_holder,non_holder,0.7854077816009521
22,45,Replay,0,14,non_holder,non_holder,0.7823545336723328
22,45,Replay,1,2,holder,non_holder,-0.8860487937927246
22,45,Replay,1,3,holder,non_holder,-0.8653272390365601
22,45,Replay,1,4,holder,holder,0.9033370614051819
22,45,Replay,1,5,holder,non_holder,-0.7773122191429138
22,45,Replay,1,6,holder,non_holder,-0.7664213180541992
22,45,Replay,1,7,holder,non_holder,-0.7641375660896301
22,45,Replay,1,8,holder,non_holder,-0.8454249501228333
22,45,Replay,1,9,holder,non_holder,-0.8778789639472961
22,45,Replay,1,10,holder,holder,0.9295557737350464
22,45,Replay,1,11,holder,non_holder,-0.8585906028747559
22,45,Replay,1,12,holder,non_holder,-0.7663351893424988
22,45,Replay,1,13,holder,non_holder,-0.9037834405899048
22,45,Replay,1,14,holder,non_holder,-0.7930209040641785
22,45,Replay,2,3,non_holder,non_holder,0.940514326095581
22,45,Replay,2,4,non_holder,holder,-0.7635412812232971
22,45,Replay,2,5,non_holder,non_holder,0.9388825297355652
22,45,Replay,2,6,non_holder,non_holder,0.9253070950508118
22,45,Replay,2,7,non_holder,non_holder,0.9400321245193481
22,45,Replay,2,8,non_holder,non_holder,0.868765115737915
22,45,Replay,2,9,non_holder,non_holder,0.9309082627296448
22,45,Replay,2,10,non_holder,holder,-0.8099721670150757
22,45,Replay,2,11,non_holder,non_holder,0.9258806109428406
22,45,Replay,2,12,non_holder,non_holder,0.9238607883453369
22,45,Replay,2,13,non_holder,non_holder,0.9861154556274414
22,45,Replay,2,14,non_holder,non_holder,0.916950523853302
22,45,Replay,3,4,non_holder,holder,-0.7489755153656006
22,45,Replay,3,5,non_holder,non_holder,0.8752250075340271
22,45,Replay,3,6,non_holder,non_holder,0.8618195056915283
22,45,Replay,3,7,non_holder,non_holder,0.8798508048057556
22,45,Replay,3,8,non_holder,non_holder,0.8347420692443848
22,45,Replay,3,9,non_holder,non_holder,0.8746324181556702
22,45,Replay,3,10,non_holder,holder,-0.7845278382301331
22,45,Replay,3,11,non_holder,non_holder,0.8809013366699219
22,45,Replay,3,12,non_holder,non_holder,0.8603320717811584
22,45,Replay,3,13,non_holder,non_holder,0.9251530766487122
22,45,Replay,3,14,non_holder,non_holder,0.865271270275116
22,45,Replay,4,5,holder,non_holder,-0.6491730809211731
22,45,Replay,4,6,holder,non_holder,-0.6340108513832092
22,45,Replay,4,7,holder,non_holder,-0.6596862077713013
22,45,Replay,4,8,holder,non_holder,-0.7719419598579407
22,45,Replay,4,9,holder,non_holder,-0.7750430703163147
22,45,Replay,4,10,holder,holder,0.9083815813064575
22,45,Replay,4,11,holder,non_holder,-0.7475258708000183
22,45,Replay,4,12,holder,non_holder,-0.668005645275116
22,45,Replay,4,13,holder,non_holder,-0.8080174922943115
22,45,Replay,4,14,holder,non_holder,-0.705923855304718
22,45,Replay,5,6,non_holder,non_holder,0.9197030067443848
22,45,Replay,5,7,non_holder,non_holder,0.981858491897583
22,45,Replay,5,8,non_holder,non_holder,0.8577341437339783
22,45,Replay,5,9,non_holder,non_holder,0.9439120888710022
22,45,Replay,5,10,non_holder,holder,-0.6926257014274597
22,45,Replay,5,11,non_holder,non_holder,0.9324845671653748
22,45,Replay,5,12,non_holder,non_holder,0.9562069773674011
22,45,Replay,5,13,non_holder,non_holder,0.9165056347846985
22,45,Replay,5,14,non_holder,non_holder,0.9427382349967957
22,45,Replay,6,7,non_holder,non_holder,0.9004819989204407
22,45,Replay,6,8,non_holder,non_holder,0.8069015145301819
22,45,Replay,6,9,non_holder,non_holder,0.8812112808227539
22,45,Replay,6,10,non_holder,holder,-0.6928253769874573
22,45,Replay,6,11,non_holder,non_holder,0.8943955302238464
22,45,Replay,6,12,non_holder,non_holder,0.8792639970779419
22,45,Replay,6,13,non_holder,non_holder,0.899937629699707
22,45,Replay,6,14,non_holder,non_holder,0.8693248629570007
22,45,Replay,7,8,non_holder,non_holder,0.8292293548583984
22,45,Replay,7,9,non_holder,non_holder,0.9251484870910645
22,45,Replay,7,10,non_holder,holder,-0.6984797120094299
22,45,Replay,7,11,non_holder,non_holder,0.9062411189079285
22,45,Replay,7,12,non_holder,non_holder,0.9814595580101013
22,45,Replay,7,13,non_holder,non_holder,0.9145039319992065
22,45,Replay,7,14,non_holder,non_holder,0.95680832862854
22,45,Replay,8,9,non_holder,non_holder,0.920750617980957
22,45,Replay,8,10,non_holder,holder,-0.7648954391479492
22,45,Replay,8,11,non_holder,non_holder,0.9373648762702942
22,45,Replay,8,12,non_holder,non_holder,0.8247421979904175
22,45,Replay,8,13,non_holder,non_holder,0.8642269968986511
22,45,Replay,8,14,non_holder,non_holder,0.8664722442626953
22,45,Replay,9,10,non_holder,holder,-0.8071154356002808
22,45,Replay,9,11,non_holder,non_holder,0.9666814804077148
22,45,Replay,9,12,non_holder,non_holder,0.915128767490387
22,45,Replay,9,13,non_holder,non_holder,0.9241514801979065
22,45,Replay,9,14,non_holder,non_holder,0.9355045557022095
22,45,Replay,10,11,holder,non_holder,-0.7824227809906006
22,45,Replay,10,12,holder,non_holder,-0.7095200419425964
22,45,Replay,10,13,holder,non_holder,-0.8386738300323486
22,45,Replay,10,14,holder,non_holder,-0.7447106242179871
22,45,Replay,11,12,non_holder,non_holder,0.8890679478645325
22,45,Replay,11,13,non_holder,non_holder,0.9129291772842407
