algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
fedavg_sgd,lr=0.01,11,11,0.27921516762591847,0.09589370421476982,0,0,0.0,0.0,206.8904058933258
fedavg_sgd,lr=0.01,11,12,0.27333121183634246,0.0941493836029073,0,0,0.0,0.0,229.00371718406677
fedavg_sgd,lr=0.01,11,13,0.2665600142319643,0.09288631907577596,0,0,0.0,0.0,258.46881890296936
fedavg_sgd,lr=0.01,11,14,0.27120856712151703,0.09187024027303599,0,0,0.0,0.0,283.17231798171997
fedavg_sgd,lr=0.01,11,15,0.29198151314509957,0.09051653582202453,0,0,0.0,0.0,308.7255628108978
fedavg_sgd,lr=0.03,11,1,0.23776069539184239,0.11889524383630685,0,0,0.0,0.0,25.111245155334473
fedavg_sgd,lr=0.03,11,2,0.2684740008641332,0.11506795451254662,0,0,0.0,0.0,49.68945908546448
fedavg_sgd,lr=0.03,11,3,0.2585542172921196,0.1107835776557502,0,0,0.0,0.0,74.33545398712158
fedavg_sgd,lr=0.03,11,4,0.25595527645500676,0.1091533792612883,0,0,0.0,0.0,99.72316813468933
fedavg_sgd,lr=0.03,11,5,0.25671944162755367,0.10724166286742001,0,0,0.0,0.0,126.15315008163452
fedavg_sgd,lr=0.03,11,6,0.2523999868800267,0.10483414181112155,0,0,0.0,0.0,150.97836232185364
fedavg_sgd,lr=0.03,11,7,0.2681942063161257,0.10349878246025353,0,0,0.0,0.0,175.8641049861908
fedavg_sgd,lr=0.03,11,8,0.28352697518729486,0.10032218963510572,0,0,0.0,0.0,201.0770890712738
fedavg_sgd,lr=0.03,11,9,0.31075894552231886,0.09814575194445108,0,0,0.0,0.0,225.84633135795593
fedavg_sgd,lr=0.03,11,10,0.31517203327094073,0.09614693035661165,0,0,0.0,0.0,251.84977006912231
fedavg_sgd,lr=0.03,11,11,0.3232993307043417,0.09427908342588825,0,0,0.0,0.0,278.2159581184387
fedavg_sgd,lr=0.03,11,12,0.31923270701500717,0.09267545647541499,0,0,0.0,0.0,304.33461022377014
fedavg_sgd,lr=0.03,11,13,0.3077299400160143,0.09204226980119672,0,0,0.0,0.0,330.15697407722473
fedavg_sgd,lr=0.03,11,14,0.312835764370917,0.09087441904346683,0,0,0.0,0.0,354.45404028892517
fedavg_sgd,lr=0.03,11,15,0.3161721174738368,0.08842548911751735,0,0,0.0,0.0,379.0238389968872
scaffold_weighted,lr=0.003,11,1,0.05867262786749995,0.12226935929103049,0,0,0.0,0.0,24.362205028533936
scaffold_weighted,lr=0.003,11,2,0.12583240042197777,0.12168435632551827,0,0,0.0,0.0,48.707664012908936
scaffold_weighted,lr=0.003,11,3,0.13943934760712412,0.1211434338815131,0,0,0.0,0.0,73.26914501190186
